id_pedido,nombre_pedido,fecha_pedido,id_cliente,id_vendedor,monto_total,base_imponible,monto_impuestos,estado_pedido,estado_factura,id_lista_precios,id_plazo_pago,fecha_creacion,note_new,productos,impuestos
262537,SO262709,2025-06-13 16:59:10,19666,34,42255.0,35508.0,6747.0,done,invoiced,"[37, '5-FORANEO (CLP)']","[1, 'CONTADO EFECTIVO']",2025-06-13 14:12:30,<p>Promo delicias. </p>,"BOCADILLO GUAYABA BOMBONERA 100 UNIDADES X 6 (SKU: GOLO001) x1.0, $11127.00 | GALLETA KATY VAINILLA 24 X 32 GR ( 6 DISPLAY ) (SKU: GALL004) x1.0, $11553.00 | GALLETA DELICIAS MARIA & CHOC 18 X 36 GR ( 6 DISPLAY ) (SKU: GALL003) x1.0, $11557.00 | GALLETA KATY VAINILLA 4 X 128 GR (SKU: GALL041) x1.0, $1.00 | GALLETA DELICIAS MARIA & CHOC 4 X 136 GR (SKU: GALL040) x1.0, $1.00 | PANELA LA CRIOLLA 454 gr X 4 (SKU: AZUC001) x1.0, $1269.00",IVA 19% Venta
262538,SO262710,2025-06-13 16:58:58,19666,34,37765.0,27072.0,10693.0,done,invoiced,"[37, '5-FORANEO (CLP)']","[1, 'CONTADO EFECTIVO']",2025-06-13 14:13:28,<p><br></p>,"CERVEZA ZULIA BOTELLA 250 ML X 24 UND (SKU: CERV001) x48.0, $564.00","Cervezas y bebidas alcohólicas Ventas 20,5%, IVA 19% Venta"
262539,SO262711,2025-06-13 16:58:53,4535,34,183277.0,154014.0,29263.0,done,invoiced,"[37, '5-FORANEO (CLP)']","[1, 'CONTADO EFECTIVO']",2025-06-13 14:16:33,<p><br></p>,"CAFE SELLO ROJO 600 gr X 10 UND (SKU: CAFE008) x20.0, $7700.70",IVA 19% Venta
262553,SO262725,2025-06-13 16:58:47,10942,34,26478.0,22250.0,4228.0,done,invoiced,"[37, '5-FORANEO (CLP)']","[1, 'CONTADO EFECTIVO']",2025-06-13 15:16:46,<p><br></p>,"PIRULIN SACHET 24 UNIDADES X 24 gr (SKU: CHOC015) x1.0, $11516.00 | FLIPS CHOCOLATE 220 GR X 24 UND (SKU: SNAC004) x6.0, $1789.00",IVA 19% Venta
262562,SO262734,2025-06-13 16:58:40,20702,34,37318.0,31360.0,5958.0,done,invoiced,"[37, '5-FORANEO (CLP)']","[1, 'CONTADO EFECTIVO']",2025-06-13 15:38:16,<p><br></p>,"HARINA LA CRIOLLA 1 KG X 20 UND (SKU: HARI004) x20.0, $1076.00 | DIABLITOS UNDERWOOD 54 GR X 24 UND (SKU: ENLA004) x6.0, $1640.00",IVA 19% Venta
262586,SO262758,2025-06-13 16:58:24,11953,34,49631.0,41707.0,7924.0,done,invoiced,"[37, '5-FORANEO (CLP)']","[1, 'CONTADO EFECTIVO']",2025-06-13 16:33:27,<p>Despachar martes despues de las 14 hrs</p>,"CAFE SELLO ROJO 425 gr X 10 UND (SKU: CAFE010) x5.0, $6245.00 | GALLETA SALTINAS MANTEQUILLA 3 TACOS X 24 UNID (SKU: GALL042) x6.0, $1747.00",IVA 19% Venta
262202,SO262374,2025-06-13 16:58:06,3918,34,126478.0,106284.0,20194.0,done,invoiced,"[37, '5-FORANEO (CLP)']","[1, 'CONTADO EFECTIVO']",2025-06-11 15:28:54,<p><br></p>,"CAFE SELLO ROJO 212 gr X 20 UND (SKU: CAFE009) x10.0, $3959.00 | CHOCOLATE CORONA TRADICIONAL 250 GR X 48 UNID (SKU: CHOC047) x0.0, $3028.00 | DIABLITOS UNDERWOOD 54 GR X 24 UND (SKU: ENLA004) x6.0, $1640.00 | BOCADILLO GUAYABA BOMBONERA 100 UNIDADES X 6 (SKU: GOLO001) x1.0, $11127.00 | CHUPETA SUPERCOCO BOMBONERA 48 UNIDADES (SKU: GOLO007) x1.0, $6161.00 | CARAMELO BARRILETE BOLSA 50 UNIDADES X 400 GR (SKU: GOLO026) x0.0, $2113.00 | HARINA LA CRIOLLA 1 KG X 20 UND (SKU: HARI004) x20.0, $1076.00 | CHOCOLATE BESO DE AMOR 378 GR X 14 unidades x 4 Display (SKU: CHOC048) x1.0, $6530.00 | PIRULIN SACHET 24 UNIDADES X 24 gr (SKU: CHOC015) x1.0, $11516.00",IVA 19% Venta
262288,SO262460,2025-06-13 16:57:52,19740,34,86183.0,70148.0,16035.0,done,invoiced,"[37, '5-FORANEO (CLP)']","[1, 'CONTADO EFECTIVO']",2025-06-11 17:53:08,<p><br></p>,"JUGO PERA 330 ML X 24 DEL MONTE (SKU: BEBI045) x6.0, $635.00 | JUGO DURAZNO 330 ML X 24 DEL MONTE (SKU: BEBI043) x6.0, $635.00 | JUGO MANZANA 330 ML X 24 DEL MONTE (SKU: BEBI044) x6.0, $635.00 | BOCADILLO TRICOLOR BOMBONERA 50 UNIDADES X 6 (SKU: GOLO016) x1.0, $17485.00 | PANELADA X 64 X 29 gr (SKU: BPOL010) x12.0, $541.00 | HARINA LA CRIOLLA 1 KG X 20 UND (SKU: HARI004) x20.0, $1076.00 | PAPAS HILO 200 gr X 50 (SKU: SNAC028) x5.0, $1213.00 | FLIPS CHOCOLATE 220 GR X 24 UND (SKU: SNAC004) x4.0, $1789.00","Agua Mineral y Bebidas analcohólicas 10%, Bebidas analcohólicas elevado contenido de azúcar 18%, IVA 19% Venta"
262317,SO262489,2025-06-13 16:57:46,21057,34,62693.0,52683.0,10010.0,done,invoiced,"[37, '5-FORANEO (CLP)']","[1, 'CONTADO EFECTIVO']",2025-06-11 19:01:36,<p><br></p>,"OVOMALTINA 35 gr X 24 (SKU: CHOC028) x1.0, $41167.00 | PIRULIN SACHET 24 UNIDADES X 24 gr (SKU: CHOC015) x1.0, $11516.00",IVA 19% Venta
262385,SO262557,2025-06-13 16:57:39,13830,34,66792.0,55855.0,10937.0,done,invoiced,"[37, '5-FORANEO (CLP)']","[1, 'CONTADO EFECTIVO']",2025-06-12 15:23:44,<p><br></p>,"CHOCOLATE JET 11 gr X 24 Unidades (SKU: CHOC005) x3.0, $6117.00 | CHOCOLATE JET 25 gr X 16 Unidades (SKU: CHOC045) x2.0, $8510.00 | GALLETA KATY VAINILLA 24 X 32 GR ( 6 DISPLAY ) (SKU: GALL004) x1.0, $11553.00 | CHOCOLATE CORONA TRADICIONAL 250 GR X 48 UNID (SKU: CHOC047) x0.0, $3028.00 | CARAMELO RICATO 400gr X 50 UN (SKU: GOLO006) x1.0, $2390.00 | CARAMELO BARRILETE BOLSA 50 UNIDADES X 400 GR (SKU: GOLO026) x0.0, $2113.00 | BUBBALOO FRESA 47 UNIDADES (SKU: GOLO023) x1.0, $3295.00 | COCOSETTE MINI (12 X 16 X 25 GR) (SKU: GALL030) x0.0, $4294.00 | PANELADA X 64 X 29 gr (SKU: BPOL010) x6.0, $541.00","Agua Mineral y Bebidas analcohólicas 10%, IVA 19% Venta"
262394,SO262566,2025-06-13 16:57:14,17901,34,103631.0,87085.0,16546.0,done,invoiced,"[37, '5-FORANEO (CLP)']","[1, 'CONTADO EFECTIVO']",2025-06-12 15:52:15,<p><br></p>,"HARINA LA CRIOLLA 1 KG X 20 UND (SKU: HARI004) x20.0, $1076.00 | BOCADILLO GUAYABA BOMBONERA 50 BIJAO UNIDADES X 6 (SKU: GOLO020) x1.0, $12195.00 | FLIPS CHOCOLATE 220 GR X 24 UND (SKU: SNAC004) x3.0, $1789.00 | PAPAS KRYZPO ORIGINAL 130 GR X 14 UNID (SKU: SNAC022) x7.0, $1526.00 | PAPAS KRYZPO QUESO 130 GR X 14 UNID (SKU: SNAC023) x7.0, $1526.00 | PAPAS KRYZPO CREMA CEBOLLA 130 GR X 14 UNID (SKU: SNAC024) x7.0, $1526.00 | CHOCOLATE JET 11 gr X 24 Unidades (SKU: CHOC005) x1.0, $6117.00 | DIABLITOS UNDERWOOD 54 GR X 24 UND (SKU: ENLA004) x6.0, $1640.00",IVA 19% Venta
262405,SO262577,2025-06-13 16:57:08,12148,34,71851.0,59470.0,12381.0,done,invoiced,"[37, '5-FORANEO (CLP)']","[1, 'CONTADO EFECTIVO']",2025-06-12 16:13:41,<p><br></p>,"PANELADA X 64 X 29 gr (SKU: BPOL010) x20.0, $541.00 | CHOCOLATE CORONA CLAVOS Y CANELA 250 GR X 48 UNID (SKU: CHOC046) x6.0, $3179.00 | CARAMELO RICATO 400gr X 50 UN (SKU: GOLO006) x5.0, $2390.00 | BON ICE FRESA 52 ml X 12 UNIDADES (SKU: BEBI041) x12.0, $229.00 | BON ICE MARACUYÁ 52 ml X 12 UNIDADES (SKU: BEBI042) x12.0, $229.00 | PAPAS HILO 200 gr X 50 (SKU: SNAC028) x10.0, $1213.00","Agua Mineral y Bebidas analcohólicas 10%, IVA 19% Venta"
262447,SO262619,2025-06-13 16:57:03,17512,34,51218.0,43040.0,8178.0,done,invoiced,"[37, '5-FORANEO (CLP)']","[1, 'CONTADO EFECTIVO']",2025-06-12 17:59:08,<p><br></p>,"HARINA LA CRIOLLA 1 KG X 20 UND (SKU: HARI004) x40.0, $1076.00",IVA 19% Venta
262455,SO262627,2025-06-13 16:56:57,19016,34,42640.0,35832.0,6808.0,done,invoiced,"[37, '5-FORANEO (CLP)']","[1, 'CONTADO EFECTIVO']",2025-06-12 18:15:04,<p><br></p>,"HARINA LA CRIOLLA 1 KG X 20 UND (SKU: HARI004) x20.0, $1076.00 | FLIPS CHOCOLATE 220 GR X 24 UND (SKU: SNAC004) x8.0, $1789.00",IVA 19% Venta
262458,SO262630,2025-06-13 16:56:51,20310,34,25609.0,21520.0,4089.0,done,invoiced,"[37, '5-FORANEO (CLP)']","[1, 'CONTADO EFECTIVO']",2025-06-12 18:18:51,<p><br></p>,"HARINA LA CRIOLLA 1 KG X 20 UND (SKU: HARI004) x20.0, $1076.00",IVA 19% Venta
262467,SO262639,2025-06-13 16:56:45,10354,34,38038.0,31965.0,6073.0,done,invoiced,"[37, '5-FORANEO (CLP)']","[1, 'CONTADO EFECTIVO']",2025-06-12 18:48:56,<p><br></p>,"HARINA LA CRIOLLA 1 KG X 20 UND (SKU: HARI004) x20.0, $1076.00 | SALSA SOYA LA CHINA 150 ML X 12 UND (SKU: SALS011) x6.0, $1740.86",IVA 19% Venta
262475,SO262647,2025-06-13 16:56:31,20222,34,96089.0,80747.0,15342.0,done,invoiced,"[37, '5-FORANEO (CLP)']","[1, 'CONTADO EFECTIVO']",2025-06-12 19:04:03,"<p>17/06, favor despachar el martes despues de las 13 horas </p>","OVOMALTINA 35 gr X 24 (SKU: CHOC028) x1.0, $41167.00 | PAPAS HILO 200 gr X 50 (SKU: SNAC028) x5.0, $1213.00 | PLATANO CON SAL 85gr X 20 UND (SKU: SNAC009) x10.0, $1603.00 | BOCADILLO TRICOLOR BOMBONERA 50 UNIDADES X 6 (SKU: GOLO016) x1.0, $17485.00",IVA 19% Venta
262480,SO262652,2025-06-13 16:56:24,11074,34,26796.0,22518.0,4278.0,done,invoiced,"[37, '5-FORANEO (CLP)']","[1, 'CONTADO EFECTIVO']",2025-06-12 19:31:10,<p><br></p>,"HARINA LA CRIOLLA 500 gr X 24 UND (SKU: HARI007) x24.0, $491.00 | FLIPS CHOCOLATE 220 GR X 24 UND (SKU: SNAC004) x6.0, $1789.00",IVA 19% Venta
262527,SO262699,2025-06-13 16:56:18,20978,34,30412.0,25556.0,4856.0,done,invoiced,"[37, '5-FORANEO (CLP)']","[1, 'CONTADO EFECTIVO']",2025-06-13 13:21:58,<p><br></p>,"HARINA LA CRIOLLA 500 gr X 24 UND (SKU: HARI007) x24.0, $491.00 | GALLETA KATY VAINILLA 24 X 32 GR ( 6 DISPLAY ) (SKU: GALL004) x1.0, $11553.00 | CARAMELO BARRILETE BOLSA 50 UNIDADES X 400 GR (SKU: GOLO026) x1.0, $2219.00",IVA 19% Venta
262550,SO262722,2025-06-13 16:54:05,21278,34,25609.0,21520.0,4089.0,done,invoiced,"[37, '5-FORANEO (CLP)']","[1, 'CONTADO EFECTIVO']",2025-06-13 15:13:03,<p><br></p>,"HARINA LA CRIOLLA 1 KG X 20 UND (SKU: HARI004) x20.0, $1076.00",IVA 19% Venta
262551,SO262723,2025-06-13 16:53:59,14119,34,54883.0,46120.0,8763.0,done,invoiced,"[37, '5-FORANEO (CLP)']","[1, 'CONTADO EFECTIVO']",2025-06-13 15:14:41,<p><br></p>,"HARINA LA CRIOLLA 500 gr X 24 UND (SKU: HARI007) x24.0, $491.00 | FLIPS CHOCOLATE 220 GR X 24 UND (SKU: SNAC004) x6.0, $1789.00 | BOCADILLO TRICOLOR BOMBONERA 50 UNIDADES X 6 (SKU: GOLO016) x1.0, $17485.00 | CHOCOLATE JET 11 gr X 24 Unidades (SKU: CHOC005) x1.0, $6117.00",IVA 19% Venta
262559,SO262731,2025-06-13 16:53:20,15531,34,234394.0,196970.0,37424.0,done,invoiced,"[37, '5-FORANEO (CLP)']","[1, 'CONTADO EFECTIVO']",2025-06-13 15:35:08,<p>Promo delicias. </p>,"DIABLITOS UNDERWOOD 54 GR X 24 UND (SKU: ENLA004) x24.0, $1640.00 | SALSA QUESO FRITZ 200gr x 12 UND (SKU: SALS010) x6.0, $2029.00 | FLIPS CHOCOLATE 220 GR X 24 UND (SKU: SNAC004) x6.0, $1789.00 | FLIPS DULCE DE LECHE 220 GR X 24 UND (SKU: SNAC005) x6.0, $1789.00 | PIRULIN 155gr X 24 UND (SKU: CHOC014) x6.0, $3290.00 | PIRULIN SACHET 24 UNIDADES X 24 gr (SKU: CHOC015) x1.0, $11516.00 | GALLETA KATY VAINILLA 24 X 32 GR ( 6 DISPLAY ) (SKU: GALL004) x1.0, $11553.00 | GALLETA DELICIAS MARIA & CHOC 18 X 36 GR ( 6 DISPLAY ) (SKU: GALL003) x1.0, $11557.00 | GALLETA DELICIAS MARIA & CHOC 4 X 136 GR (SKU: GALL040) x1.0, $1.00 | GALLETA KATY VAINILLA 4 X 128 GR (SKU: GALL041) x1.0, $1.00 | GALLETA DELICIAS MARIA & CHOC 4 X 136 GR (SKU: GALL040) x4.0, $2540.00 | PLATANO CON SAL 300 gr X 10 UND (SKU: SNAC008) x10.0, $3985.00 | PLATANO MADURITOS DON VILLA 135 GR X 20 (SKU: SNAC014) x10.0, $1959.00",IVA 19% Venta
262561,SO262733,2025-06-13 16:52:53,15531,34,26839.0,22554.0,4285.0,done,invoiced,"[37, '5-FORANEO (CLP)']","[1, 'CONTADO EFECTIVO']",2025-06-13 15:36:32,<p><br></p>,"PLATANO CON SAL 140 gr X 16 UND (SKU: SNAC007) x5.0, $2064.00 | CHOCOLATE JET 11 gr X 24 Unidades (SKU: CHOC005) x2.0, $6117.00",IVA 19% Venta
262564,SO262736,2025-06-13 16:52:35,1687,34,2196002.0,1845380.0,350622.0,done,invoiced,"[37, '5-FORANEO (CLP)']","[6, '27 DIAS CREDITO']",2025-06-13 15:48:19,"<p>17/06 despachar martes 17
Cambiar precio harina $1.098 iva incluido
Pedido (1/4)</p>","HARINA LA CRIOLLA 1 KG X 20 UND (SKU: HARI004) x2000.0, $922.69",IVA 19% Venta
262572,SO262744,2025-06-13 16:51:19,20596,34,93661.0,76375.0,17286.0,done,invoiced,"[37, '5-FORANEO (CLP)']","[1, 'CONTADO EFECTIVO']",2025-06-13 16:09:34,<p>Promo katy-delicias</p>,"HARINA LA CRIOLLA 1 KG X 20 UND (SKU: HARI004) x20.0, $1076.00 | CHOCOLATE JET 11 gr X 24 Unidades (SKU: CHOC005) x1.0, $6117.00 | SAL VENUS 1 KG X 10 UNID (SKU: DESP028) x10.0, $273.00 | BUBBALOO FRESA 47 UNIDADES (SKU: GOLO023) x1.0, $3295.00 | GALLETA DELICIAS MARIA & CHOC 18 X 36 GR ( 6 DISPLAY ) (SKU: GALL003) x1.0, $11557.00 | GALLETA KATY VAINILLA 24 X 32 GR ( 6 DISPLAY ) (SKU: GALL004) x1.0, $11553.00 | GALLETA KATY VAINILLA 4 X 128 GR (SKU: GALL041) x1.0, $1.00 | GALLETA DELICIAS MARIA & CHOC 4 X 136 GR (SKU: GALL040) x1.0, $1.00 | PAPAS HILO 200 gr X 50 (SKU: SNAC028) x5.0, $1213.00 | CERVEZA ZULIA BOTELLA 250 ML X 24 UND (SKU: CERV001) x24.0, $564.00","Cervezas y bebidas alcohólicas Ventas 20,5%, IVA 19% Venta"
262577,SO262749,2025-06-13 16:50:55,4002,34,71978.0,60486.0,11492.0,done,invoiced,"[37, '5-FORANEO (CLP)']","[1, 'CONTADO EFECTIVO']",2025-06-13 16:22:17,<p><br></p>,"PAPAS HILO 200 gr X 50 (SKU: SNAC028) x10.0, $1213.00 | FLIPS CHOCOLATE 220 GR X 24 UND (SKU: SNAC004) x3.0, $1789.00 | FLIPS DULCE DE LECHE 220 GR X 24 UND (SKU: SNAC005) x3.0, $1789.00 | HARINA LA CRIOLLA 1 KG X 20 UND (SKU: HARI004) x20.0, $1076.00 | DIABLITOS PLUMROSE 55 GR X 24 UND (SKU: ENLA002) x6.0, $1197.00 | CARAMELO RICATO 400gr X 50 UN (SKU: GOLO006) x1.0, $2390.00 | CHOCOLATE BESO DE AMOR 378 GR X 14 unidades x 4 Display (SKU: CHOC048) x1.0, $6530.00",IVA 19% Venta
261883,SO262055,2025-06-13 16:50:15,14906,33,36158.0,25920.0,10238.0,done,invoiced,"[37, '5-FORANEO (CLP)']","[1, 'CONTADO EFECTIVO']",2025-06-09 19:46:54,<p>Boleta</p>,"CERVEZA ZULIA LATA 295 X 24 UND (SKU: CERV002) x48.0, $540.00","Cervezas y bebidas alcohólicas Ventas 20,5%, IVA 19% Venta"
261885,SO262057,2025-06-13 16:50:08,14906,33,77226.0,62024.0,15202.0,done,invoiced,"[37, '5-FORANEO (CLP)']","[1, 'CONTADO EFECTIVO']",2025-06-09 19:48:48,<p><br></p>,"HARINA LA CRIOLLA 1 KG X 20 UND (SKU: HARI004) x40.0, $1076.00 | MALTA REGIONAL BOTELLA 250 ML X 24 UND (SKU: BEBI021) x24.0, $791.00","Bebidas analcohólicas elevado contenido de azúcar 18%, IVA 19% Venta"
262144,SO262316,2025-06-13 16:49:56,3695,33,143305.0,120424.0,22881.0,done,invoiced,"[37, '5-FORANEO (CLP)']","[13, '15 DIAS CREDITO']",2025-06-10 21:01:31,<p><br></p>,"GALLETA SODA PUIG 1 PAQ X 240 GR ( 24 DISPLAY ) (SKU: GALL009) x10.0, $1918.00 | PAPAS HILO 200 gr X 50 (SKU: SNAC028) x50.0, $1188.74 | SAL VENUS 1 KG X 10 UNID (SKU: DESP028) x30.0, $273.00 | SALSA SOYA LA CHINA 150 ML X 12 UND (SKU: SALS011) x12.0, $1686.39 | SALSA TOCINETA FRITZ 145gr x 12 UNID (SKU: SALS047) x12.0, $1115.00",IVA 19% Venta
262541,SO262713,2025-06-13 16:49:41,2776,33,342214.0,285302.0,56912.0,done,invoiced,"[37, '5-FORANEO (CLP)']","[13, '15 DIAS CREDITO']",2025-06-13 14:35:16,<p><br></p>,"PANELADA X 64 X 29 gr (SKU: BPOL010) x50.0, $541.00 | CAFE SELLO ROJO 600 gr X 10 UND (SKU: CAFE008) x10.0, $8106.00 | CAFE SELLO ROJO 212 gr X 20 UND (SKU: CAFE009) x10.0, $3959.00 | CHOCOLATE CORONA TRADICIONAL 250 GR X 48 UNID (SKU: CHOC047) x0.0, $3028.00 | PAPAS HILO 200 gr X 50 (SKU: SNAC028) x10.0, $1213.00 | HARINA LA CRIOLLA 1 KG X 20 UND (SKU: HARI004) x60.0, $1076.00 | PANELA LA CRIOLLA 454 gr X 4 (SKU: AZUC001) x48.0, $1269.00","Agua Mineral y Bebidas analcohólicas 10%, IVA 19% Venta"
262545,SO262717,2025-06-13 16:49:23,3566,33,322277.0,270821.0,51456.0,done,invoiced,"[37, '5-FORANEO (CLP)']","[12, '19 DIAS CREDITO']",2025-06-13 14:54:38,<p><br></p>,"PAPAS HILO 200 gr X 50 (SKU: SNAC028) x100.0, $1164.48 | PAPAS HILO 1 Kg X 15 (SKU: SNAC030) x30.0, $5145.77",IVA 19% Venta
262569,SO262741,2025-06-13 15:54:49,1687,34,2305292.0,1937220.0,368072.0,draft,no,"[37, '5-FORANEO (CLP)']","[6, '27 DIAS CREDITO']",2025-06-13 15:56:41,"<p>08/07 despachar martes 08
Cambiar precio harina a $1.098 iva incluido
Pedido (4/4)</p>","HARINA LA CRIOLLA 1 KG X 20 UND (SKU: HARI004) x2000.0, $968.61",IVA 19% Venta
262532,SO262704,2025-06-13 14:47:20,2945,21,1016896.0,849067.0,167829.0,done,invoiced,"[35, '3-GENERAL (CLP)']","[13, '15 DIAS CREDITO']",2025-06-13 13:58:02,<p>Promo Katy-delicia</p>,"CAFE SELLO ROJO 600 gr X 10 UND (SKU: CAFE008) x60.0, $7334.00 | CAFE SELLO ROJO 212 gr X 20 UND (SKU: CAFE009) x40.0, $3581.50 | HARINA LA CRIOLLA 1 KG X 20 UND (SKU: HARI004) x100.0, $973.96 | MALTA REGIONAL BOTELLA 250 ML X 24 UND (SKU: BEBI021) x48.0, $753.00 | CASABE LA CRIOLLA NATURAL 220 GR X 25 UND (SKU: SNAC002) x25.0, $2031.00 | ACEITE DE OLIVA EXTRA VIRGEN 500 ML X 12 (SKU: DESP022) x6.0, $3100.00 | GALLETA KATY VAINILLA 24 X 32 GR ( 6 DISPLAY ) (SKU: GALL004) x2.0, $11003.00 | GALLETA DELICIAS MARIA & CHOC 18 X 36 GR ( 6 DISPLAY ) (SKU: GALL003) x2.0, $11007.00 | GALLETA KATY VAINILLA 4 X 128 GR (SKU: GALL041) x2.0, $1.00 | GALLETA DELICIAS MARIA & CHOC 4 X 136 GR (SKU: GALL040) x2.0, $1.00 | BUBBALOO CEREZA 47 UNIDADES (SKU: GOLO022) x2.0, $3138.00 | BUBBALOO FRESA 47 UNIDADES (SKU: GOLO023) x2.0, $3138.00 | BUBBALOO FRUIT 47 UNIDADES (SKU: GOLO024) x2.0, $3138.00","Bebidas analcohólicas elevado contenido de azúcar 18%, IVA 19% Venta"
262534,SO262706,2025-06-13 14:47:10,2945,21,145266.0,122072.0,23194.0,done,invoiced,"[35, '3-GENERAL (CLP)']","[13, '15 DIAS CREDITO']",2025-06-13 14:01:42,<p><br></p>,"BOCADILLO GUAYABA BOMBONERA 100 UNIDADES X 6 (SKU: GOLO001) x2.0, $10597.00 | BOCADILLO TRICOLOR BOMBONERA 50 UNIDADES X 6 (SKU: GOLO016) x2.0, $16652.00 | BOCADILLO GUAYABA BOMBONERA 50 BIJAO UNIDADES X 6 (SKU: GOLO020) x2.0, $11614.00 | CARAMELO RICATO 400gr X 50 UN (SKU: GOLO006) x3.0, $2276.00 | ADOBO LA COMADRE 200 GR X 24 UND (SKU: DESP002) x6.0, $2419.00 | GALLETA MARILU CHOCOLATE 1 PAQ X 216 GR ( 24 DISPLAY ) (SKU: GALL006) x6.0, $2268.00 | GALLETA MARIA PUIG 1 PAQUETE X 168 GR ( 24 DISPLAY ) (SKU: GALL005) x6.0, $1566.00",IVA 19% Venta
262490,SO262662,2025-06-13 14:45:14,16892,9,27938.0,21426.0,6512.0,done,invoiced,"[35, '3-GENERAL (CLP)']","[2, '5 DIAS CREDITO']",2025-06-12 20:17:57,<p><br></p>,"SCORE GORILLA TRADICIONAL 473 ML X 24 UNID (SKU: BEBI060) x18.0, $631.00 | COCOSETTE MINI (12 X 16 X 25 GR) (SKU: GALL030) x0.0, $4294.00 | GALLETA MARIA PUIG 1 PAQUETE X 168 GR ( 24 DISPLAY ) (SKU: GALL005) x1.0, $1566.00 | GALLETA MARILU CHOCOLATE 1 PAQ X 216 GR ( 24 DISPLAY ) (SKU: GALL006) x1.0, $2268.00 | GALLETA MARILU VAINILLA 1PAQ X 216 GR ( 24 DISPLAY ) (SKU: GALL007) x1.0, $2268.00 | SCORE GORILLA ZERO 473 ML X 24 UNID (SKU: BEBI061) x6.0, $661.00","Agua Mineral y Bebidas analcohólicas 10%, Bebidas analcohólicas elevado contenido de azúcar 18%, IVA 19% Venta"
262531,SO262703,2025-06-13 14:39:39,11311,51,451898.0,379746.0,72152.0,done,invoiced,"[35, '3-GENERAL (CLP)']","[13, '15 DIAS CREDITO']",2025-06-13 13:47:48,<p><br></p>,"SALSA SOYA LA CHINA 150 ML X 12 UND (SKU: SALS011) x240.0, $1538.10 | SALSA AJI PICANTE LA CHINA 150 X 24 UND (SKU: SALS036) x6.0, $1767.00",IVA 19% Venta
255694,SO255866,2025-06-13 14:39:34,330,51,5350752.0,4496430.0,854322.0,done,invoiced,"[35, '3-GENERAL (CLP)']","[12, '19 DIAS CREDITO']",2025-04-24 18:29:05,"<p>13/06/2025
Retira cliente:
Ángel Quispe
Rut: 26.487.734-2
Patente: ljv92
Fecha: 30/05
Color: blanco
Modelo: hyday
Pedido 2/2 peñón $6864
Harina criolla 1046


Aplicar 3% por promoción harina - café
 SO255836-SO255865-SO259322
Agregar 2% por retira </p>","HARINA LA CRIOLLA 1 KG X 20 UND (SKU: HARI004) x2000.0, $878.99 | CAFE PEÑON 450gr X 10 UND (SKU: CAFE006) x500.0, $5768.06",IVA 19% Venta
262524,SO262696,2025-06-13 14:34:52,11447,51,2221839.0,1867092.0,354747.0,done,invoiced,"[35, '3-GENERAL (CLP)']","[6, '27 DIAS CREDITO']",2025-06-13 12:44:02,"<p>Fecha: 13/06/25
Pedido 4/4
Criolla 1071
Sello rojo 600gr $8085
Agregar 2% por retiro - 3% por promoción harina - café
Retira cliente 
Hora: 12:00am
David Barrios 
Hyundai 
Blanco 
</p>","HARINA LA CRIOLLA 1 KG X 20 UND (SKU: HARI004) x1000.0, $900.00 | CAFE SELLO ROJO 600 gr X 10 UND (SKU: CAFE008) x150.0, $7102.40",IVA 19% Venta
261326,SO261498,2025-06-13 14:29:17,1213,51,10318490.0,8671000.0,1647490.0,done,invoiced,"[35, '3-GENERAL (CLP)']","[12, '19 DIAS CREDITO']",2025-06-05 15:54:27,"<p>16/06/25 despachar 
Pedido 2/2 
Harina 1046
Café sello rojo 8085

Agregar 3% por promocion</p>","HARINA LA CRIOLLA 1 KG X 20 UND (SKU: HARI004) x6000.0, $878.99 | CAFE SELLO ROJO 600 gr X 10 UND (SKU: CAFE008) x500.0, $6794.12",IVA 19% Venta
262415,SO262587,2025-06-13 14:23:11,1241,49,190016.0,159677.0,30339.0,done,invoiced,"[35, '3-GENERAL (CLP)']","[20, 'PAGADO']",2025-06-12 16:29:59,<p>PREPAGADO</p>,"HARINA CACHAPA LA CRIOLLA 500gr X 24 (SKU: HARI002) x48.0, $1251.00 | SALSA SOYA LA CHINA 150 ML X 12 UND (SKU: SALS011) x12.0, $1606.46 | GALLETA SODA PUIG 1 PAQ X 240 GR ( 24 DISPLAY ) (SKU: GALL009) x10.0, $1827.00 | CAFE PEÑON 200 gr X 20 UND (SKU: CAFE005) x20.0, $3267.00",IVA 19% Venta
262525,SO262697,2025-06-13 14:14:38,1241,49,2016826.0,1694812.0,322014.0,done,invoiced,"[35, '3-GENERAL (CLP)']","[20, 'PAGADO']",2025-06-13 12:48:26,"<p>PREPAGADO
APLICAR 2%
PRECIO HARINA $1029</p>","HARINA LA CRIOLLA 1 KG X 20 UND (SKU: HARI004) x2000.0, $864.70",IVA 19% Venta
262366,SO262538,2025-06-13 14:12:31,2576,52,194874.0,163760.0,31114.0,done,invoiced,"[35, '3-GENERAL (CLP)']","[2, '5 DIAS CREDITO']",2025-06-12 14:16:19,<p><br></p>,"CAFE SELLO ROJO 212 gr X 20 UND (SKU: CAFE009) x40.0, $3581.50 | HARINA LA CRIOLLA 1 KG X 20 UND (SKU: HARI004) x20.0, $1025.00",IVA 19% Venta
